tid,attribute,correct_val
53,Stateavg,al_hf-3
54,ProviderNumber,10005
54,HospitalName,marshall medical center south
54,Address1,2505 u s highway 431 north
54,Address2,
54,Address3,
54,City,boaz
54,State,al
54,ZipCode,35957
54,CountyName,marshall
54,PhoneNumber,2565938310
54,HospitalType,acute care hospitals
54,HospitalOwner,government - hospital district or authority
54,EmergencyService,yes
54,Condition,heart failure
54,MeasureCode,hf-4
54,MeasureName,heart failure patients given smoking cessation advice/counseling
54,Score,94%
54,Sample,34 patients
54,Stateavg,al_hf-4
55,ProviderNumber,10005
55,HospitalName,marshall medical center south
55,Address1,2505 u s highway 431 north
55,Address2,
55,Address3,
55,City,boaz
55,State,al
55,ZipCode,35957
55,CountyName,marshall
55,PhoneNumber,2565938310
55,HospitalType,acute care hospitals
55,HospitalOwner,government - hospital district or authority
55,EmergencyService,yes
55,Condition,pneumonia
55,MeasureCode,pn-2
55,MeasureName,pneumonia patients assessed and given pneumococcal vaccination
55,Score,97%
55,Sample,172 patients
55,Stateavg,al_pn-2
56,ProviderNumber,10005
56,HospitalName,marshall medical center south
56,Address1,2505 u s highway 431 north
56,Address2,
56,Address3,
56,City,boaz
56,State,al
56,ZipCode,35957
56,CountyName,marshall
56,PhoneNumber,2565938310
56,HospitalType,acute care hospitals
56,HospitalOwner,government - hospital district or authority
56,EmergencyService,yes
56,Condition,pneumonia
56,MeasureCode,pn-3b
56,MeasureName,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics
56,Score,97%
56,Sample,120 patients
56,Stateavg,al_pn-3b
57,ProviderNumber,10005
57,HospitalName,marshall medical center south
57,Address1,2505 u s highway 431 north
57,Address2,
57,Address3,
57,City,boaz
57,State,al
57,ZipCode,35957
57,CountyName,marshall
57,PhoneNumber,2565938310
57,HospitalType,acute care hospitals
57,HospitalOwner,government - hospital district or authority
57,EmergencyService,yes
57,Condition,pneumonia
57,MeasureCode,pn-4
57,MeasureName,pneumonia patients given smoking cessation advice/counseling
57,Score,97%
57,Sample,98 patients
57,Stateavg,al_pn-4
58,ProviderNumber,10005
58,HospitalName,marshall medical center south
58,Address1,2505 u s highway 431 north
58,Address2,
58,Address3,
58,City,boaz
58,State,al
58,ZipCode,35957
58,CountyName,marshall
58,PhoneNumber,2565938310
58,HospitalType,acute care hospitals
58,HospitalOwner,government - hospital district or authority
58,EmergencyService,yes
58,Condition,pneumonia
58,MeasureCode,pn-5c
58,MeasureName,pneumonia patients given initial antibiotic(s) within 6 hours after arrival
58,Score,96%
58,Sample,211 patients
58,Stateavg,al_pn-5c
59,ProviderNumber,10005
59,HospitalName,marshall medical center south
59,Address1,2505 u s highway 431 north
59,Address2,
59,Address3,
59,City,boaz
59,State,al
59,ZipCode,35957
59,CountyName,marshall
59,PhoneNumber,2565938310
59,HospitalType,acute care hospitals
59,HospitalOwner,government - hospital district or authority
59,EmergencyService,yes
59,Condition,pneumonia
59,MeasureCode,pn-6
59,MeasureName,pneumonia patients given the most appropriate initial antibiotic(s)
59,Score,92%
59,Sample,175 patients
59,Stateavg,al_pn-6
60,ProviderNumber,10005
60,HospitalName,marshall medical center south
60,Address1,2505 u s highway 431 north
60,Address2,
60,Address3,
60,City,boaz
60,State,al
60,ZipCode,35957
60,CountyName,marshall
60,PhoneNumber,2565938310
60,HospitalType,acute care hospitals
60,HospitalOwner,government - hospital district or authority
60,EmergencyService,yes
60,Condition,pneumonia
60,MeasureCode,pn-7
60,MeasureName,pneumonia patients assessed and given influenza vaccination
60,Score,81%
60,Sample,118 patients
60,Stateavg,al_pn-7
61,ProviderNumber,10005
61,HospitalName,marshall medical center south
61,Address1,2505 u s highway 431 north
61,Address2,
61,Address3,
61,City,boaz
61,State,al
61,ZipCode,35957
61,CountyName,marshall
61,PhoneNumber,2565938310
61,HospitalType,acute care hospitals
61,HospitalOwner,government - hospital district or authority
61,EmergencyService,yes
61,Condition,surgical infection prevention
61,MeasureCode,scip-card-2
61,MeasureName,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery
61,Score,36%
61,Sample,14 patients
61,Stateavg,al_scip-card-2
62,ProviderNumber,10005
62,HospitalName,marshall medical center south
62,Address1,2505 u s highway 431 north
62,Address2,
62,Address3,
62,City,boaz
62,State,al
62,ZipCode,35957
62,CountyName,marshall
62,PhoneNumber,2565938310
62,HospitalType,acute care hospitals
62,HospitalOwner,government - hospital district or authority
62,EmergencyService,yes
62,Condition,surgical infection prevention
62,MeasureCode,scip-inf-1
62,MeasureName,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
62,Score,96%
62,Sample,168 patients
62,Stateavg,al_scip-inf-1
63,ProviderNumber,10005
63,HospitalName,marshall medical center south
63,Address1,2505 u s highway 431 north
63,Address2,
63,Address3,
63,City,boaz
63,State,al
63,ZipCode,35957
63,CountyName,marshall
63,PhoneNumber,2565938310
63,HospitalType,acute care hospitals
63,HospitalOwner,government - hospital district or authority
63,EmergencyService,yes
63,Condition,surgical infection prevention
63,MeasureCode,scip-inf-2
63,MeasureName,surgery patients who were given the  right kind  of antibiotic to help prevent infection
63,Score,93%
63,Sample,167 patients
63,Stateavg,al_scip-inf-2
64,ProviderNumber,10005
64,HospitalName,marshall medical center south
64,Address1,2505 u s highway 431 north
64,Address2,
64,Address3,
64,City,boaz
64,State,al
64,ZipCode,35957
64,CountyName,marshall
64,PhoneNumber,2565938310
64,HospitalType,acute care hospitals
64,HospitalOwner,government - hospital district or authority
64,EmergencyService,yes
64,Condition,surgical infection prevention
64,MeasureCode,scip-inf-3
64,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
64,Score,95%
64,Sample,158 patients
64,Stateavg,al_scip-inf-3
65,ProviderNumber,10005
65,HospitalName,marshall medical center south
65,Address1,2505 u s highway 431 north
65,Address2,
65,Address3,
65,City,boaz
65,State,al
65,ZipCode,35957
65,CountyName,marshall
65,PhoneNumber,2565938310
65,HospitalType,acute care hospitals
65,HospitalOwner,government - hospital district or authority
65,EmergencyService,yes
65,Condition,surgical infection prevention
65,MeasureCode,scip-inf-4
65,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
65,Score,
65,Sample,0 patients
65,Stateavg,al_scip-inf-4
66,ProviderNumber,10005
66,HospitalName,marshall medical center south
66,Address1,2505 u s highway 431 north
66,Address2,
66,Address3,
66,City,boaz
66,State,al
66,ZipCode,35957
66,CountyName,marshall
66,PhoneNumber,2565938310
66,HospitalType,acute care hospitals
66,HospitalOwner,government - hospital district or authority
66,EmergencyService,yes
66,Condition,surgical infection prevention
66,MeasureCode,scip-inf-6
66,MeasureName,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor)
66,Score,100%
66,Sample,237 patients
66,Stateavg,al_scip-inf-6
67,ProviderNumber,10005
67,HospitalName,marshall medical center south
67,Address1,2505 u s highway 431 north
67,Address2,
67,Address3,
67,City,boaz
67,State,al
67,ZipCode,35957
67,CountyName,marshall
67,PhoneNumber,2565938310
67,HospitalType,acute care hospitals
67,HospitalOwner,government - hospital district or authority
67,EmergencyService,yes
67,Condition,surgical infection prevention
67,MeasureCode,scip-vte-1
67,MeasureName,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
67,Score,78%
67,Sample,76 patients
67,Stateavg,al_scip-vte-1
68,ProviderNumber,10005
68,HospitalName,marshall medical center south
68,Address1,2505 u s highway 431 north
68,Address2,
68,Address3,
68,City,boaz
68,State,al
68,ZipCode,35957
68,CountyName,marshall
68,PhoneNumber,2565938310
68,HospitalType,acute care hospitals
68,HospitalOwner,government - hospital district or authority
68,EmergencyService,yes
68,Condition,surgical infection prevention
68,MeasureCode,scip-vte-2
68,MeasureName,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
68,Score,74%
68,Sample,76 patients
68,Stateavg,al_scip-vte-2
69,ProviderNumber,10006
69,HospitalName,eliza coffee memorial hospital
69,Address1,205 marengo street
69,Address2,
69,Address3,
69,City,florence
69,State,al
69,ZipCode,35631
69,CountyName,lauderdale
69,PhoneNumber,2567688400
69,HospitalType,acute care hospitals
69,HospitalOwner,voluntary non-profit - other
69,EmergencyService,yes
69,Condition,heart attack
69,MeasureCode,ami-1
69,MeasureName,heart attack patients given aspirin at arrival
69,Score,97%
69,Sample,159 patients
69,Stateavg,al_ami-1
70,ProviderNumber,10006
70,HospitalName,eliza coffee memorial hospital
70,Address1,205 marengo street
70,Address2,
70,Address3,
70,City,florence
70,State,al
70,ZipCode,35631
70,CountyName,lauderdale
70,PhoneNumber,2567688400
70,HospitalType,acute care hospitals
70,HospitalOwner,voluntary non-profit - other
70,EmergencyService,yes
70,Condition,heart attack
70,MeasureCode,ami-2
70,MeasureName,heart attack patients given aspirin at discharge
70,Score,96%
70,Sample,247 patients
70,Stateavg,al_ami-2
71,ProviderNumber,10006
71,HospitalName,eliza coffee memorial hospital
71,Address1,205 marengo street
71,Address2,
71,Address3,
71,City,florence
71,State,al
71,ZipCode,35631
71,CountyName,lauderdale
71,PhoneNumber,2567688400
71,HospitalType,acute care hospitals
71,HospitalOwner,voluntary non-profit - other
71,EmergencyService,yes
71,Condition,heart attack
71,MeasureCode,ami-3
71,MeasureName,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
71,Score,93%
71,Sample,43 patients
71,Stateavg,al_ami-3
72,ProviderNumber,10006
72,HospitalName,eliza coffee memorial hospital
72,Address1,205 marengo street
72,Address2,
72,Address3,
72,City,florence
72,State,al
72,ZipCode,35631
72,CountyName,lauderdale
72,PhoneNumber,2567688400
72,HospitalType,acute care hospitals
72,HospitalOwner,voluntary non-profit - other
72,EmergencyService,yes
72,Condition,heart attack
72,MeasureCode,ami-4
72,MeasureName,heart attack patients given smoking cessation advice/counseling
72,Score,100%
72,Sample,103 patients
72,Stateavg,al_ami-4
73,ProviderNumber,10006
73,HospitalName,eliza coffee memorial hospital
73,Address1,205 marengo street
73,Address2,
73,Address3,
73,City,florence
73,State,al
73,ZipCode,35631
73,CountyName,lauderdale
73,PhoneNumber,2567688400
73,HospitalType,acute care hospitals
73,HospitalOwner,voluntary non-profit - other
73,EmergencyService,yes
73,Condition,heart attack
73,MeasureCode,ami-5
73,MeasureName,heart attack patients given beta blocker at discharge
73,Score,96%
73,Sample,227 patients
73,Stateavg,al_ami-5
74,ProviderNumber,10006
74,HospitalName,eliza coffee memorial hospital
74,Address1,205 marengo street
74,Address2,
74,Address3,
74,City,florence
74,State,al
74,ZipCode,35631
74,CountyName,lauderdale
74,PhoneNumber,2567688400
74,HospitalType,acute care hospitals
74,HospitalOwner,voluntary non-profit - other
74,EmergencyService,yes
74,Condition,heart attack
74,MeasureCode,ami-7a
74,MeasureName,heart attack patients given fibrinolytic medication within 30 minutes of arrival
74,Score,
74,Sample,0 patients
74,Stateavg,al_ami-7a
75,ProviderNumber,10006
75,HospitalName,eliza coffee memorial hospital
75,Address1,205 marengo street
75,Address2,
75,Address3,
75,City,florence
75,State,al
75,ZipCode,35631
75,CountyName,lauderdale
75,PhoneNumber,2567688400
75,HospitalType,acute care hospitals
75,HospitalOwner,voluntary non-profit - other
75,EmergencyService,yes
75,Condition,heart attack
75,MeasureCode,ami-8a
75,MeasureName,heart attack patients given pci within 90 minutes of arrival
75,Score,98%
75,Sample,61 patients
75,Stateavg,al_ami-8a
76,ProviderNumber,10006
76,HospitalName,eliza coffee memorial hospital
76,Address1,205 marengo street
76,Address2,
76,Address3,
76,City,florence
76,State,al
76,ZipCode,35631
76,CountyName,lauderdale
76,PhoneNumber,2567688400
76,HospitalType,acute care hospitals
76,HospitalOwner,voluntary non-profit - other
76,EmergencyService,yes
76,Condition,heart failure
76,MeasureCode,hf-1
76,MeasureName,heart failure patients given discharge instructions
76,Score,79%
76,Sample,217 patients
76,Stateavg,al_hf-1
77,ProviderNumber,10006
77,HospitalName,eliza coffee memorial hospital
77,Address1,205 marengo street
77,Address2,
77,Address3,
77,City,florence
77,State,al
77,ZipCode,35631
77,CountyName,lauderdale
77,PhoneNumber,2567688400
77,HospitalType,acute care hospitals
77,HospitalOwner,voluntary non-profit - other
77,EmergencyService,yes
77,Condition,heart failure
77,MeasureCode,hf-2
77,MeasureName,heart failure patients given an evaluation of left ventricular systolic (lvs) function
77,Score,97%
77,Sample,259 patients
77,Stateavg,al_hf-2
78,ProviderNumber,10006
78,HospitalName,eliza coffee memorial hospital
78,Address1,205 marengo street
78,Address2,
78,Address3,
78,City,florence
78,State,al
78,ZipCode,35631
78,CountyName,lauderdale
78,PhoneNumber,2567688400
78,HospitalType,acute care hospitals
78,HospitalOwner,voluntary non-profit - other
78,EmergencyService,yes
78,Condition,heart failure
78,MeasureCode,hf-3
78,MeasureName,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
78,Score,82%
78,Sample,84 patients
78,Stateavg,al_hf-3
79,ProviderNumber,10006
79,HospitalName,eliza coffee memorial hospital
79,Address1,205 marengo street
79,Address2,
79,Address3,
79,City,florence
79,State,al
79,ZipCode,35631
79,CountyName,lauderdale
79,PhoneNumber,2567688400
79,HospitalType,acute care hospitals
79,HospitalOwner,voluntary non-profit - other
79,EmergencyService,yes
79,Condition,heart failure
79,MeasureCode,hf-4
79,MeasureName,heart failure patients given smoking cessation advice/counseling
79,Score,100%
79,Sample,53 patients
79,Stateavg,al_hf-4
80,ProviderNumber,10006
80,HospitalName,eliza coffee memorial hospital
80,Address1,205 marengo street
80,Address2,
80,Address3,
80,City,florence
80,State,al
80,ZipCode,35631
80,CountyName,lauderdale
80,PhoneNumber,2567688400
80,HospitalType,acute care hospitals
80,HospitalOwner,voluntary non-profit - other
80,EmergencyService,yes
80,Condition,pneumonia
80,MeasureCode,pn-2
80,MeasureName,pneumonia patients assessed and given pneumococcal vaccination
